"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"398","RT @C_is_esperanza: „Äå„ÅÑ„Å§„ÅãÂçíÊ•≠„ÅØÂøÖ„ÅöÊù•„Çã„Åã„Çâ‰ªäÂÖ®Âäõ„ÅßÂøúÊè¥„Åô„Çã„Äç
„Å£„Å¶Ë®Ä„ÅÜ„ÅÆ„ÅØ„ÅÑ„Å£„Å¶„ÇãÊÑèÂë≥„Åå„Çè„Åã„Çâ„Å™„Åè„Å™„ÅÑ„Åë„Å©
„ÅÇ„Çì„ÅæÂÖ±ÊÑüÂá∫Êù•„Å™„ÅÑ„ÅÆ„Çà„Å≠
„Åù„ÇåÂøµÈ†≠„Å´ÁΩÆ„Åè„ÅÆ„ÅØ„Å°„Çá„Å£„Å®ÈÅï„ÅÜÊ∞ó„Åå„Åô„Çã„Çì„Å†„Çà„Å™„Äú
„Åù„Çå„ÇÇÂê´„ÇÅ„Å¶Â∏∏„Å´ÂøúÊè¥Âá∫Êù•„ÇãÊôÇ„Å´ÂøúÊè¥„Åó„Å¶„ÅÇ„Åí„Åü„ÅÑ„Å£„Å¶Ë®Ä„ÅÜ„Åã
„ÅÜ„Åæ„ÅèË®Ä„Åà„Çì‚Ä¶",FALSE,0,NA,2018-01-31 00:29:53,FALSE,NA,"958497528390942720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swallow_bus",8,TRUE,FALSE,NA,NA
"399","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:29:52,FALSE,NA,"958497524565803008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","innermnj",806,TRUE,FALSE,NA,NA
"400","RT @MarceloHCabrera: Siempre pensando en el bienestar de los cuencanos, y mejorar la calidad del servicio de transporte p√∫blico, hoy recorr‚Ä¶",FALSE,0,NA,2018-01-31 00:29:51,FALSE,NA,"958497520107380736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","corrinnegohr141",275,TRUE,FALSE,NA,NA
"401","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:29:49,FALSE,NA,"958497513484435456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBehGuy",18815,TRUE,FALSE,NA,NA
"402","Hey @NYCTBus bx7 bus number 4421 ignored a stop request for the Riverdale Ave stop in the middle of the Hill and on‚Ä¶ https://t.co/UYoaT23gMU",FALSE,0,NA,2018-01-31 00:29:48,TRUE,NA,"958497507918733315",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lalalalaurs",0,FALSE,FALSE,NA,NA
"403","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:29:47,FALSE,NA,"958497503715971072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inadaAz96",806,TRUE,FALSE,NA,NA
"404","Dude wtf is up with today I just had to sprint to the bus LOL",FALSE,0,NA,2018-01-31 00:29:47,FALSE,NA,"958497502847688704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimplyyNatalie_",0,FALSE,FALSE,NA,NA
"405","RT @M_Masters14: Bus ruta 1 registro 405, cobrando Q2 de pasabe sin autorizaci√≥n de ustedes, favor realizar operativos @muniguate @amilcarm‚Ä¶",FALSE,0,NA,2018-01-31 00:29:47,FALSE,NA,"958497501459427328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VilledaZully",11,TRUE,FALSE,NA,NA
"406","RT @2101c1a09c2a4da: @mitchellvii Hopefully ""ICE AGENT'S"" will help them find their seats...on a bus...to a detention center for ""DEPORTATI‚Ä¶",FALSE,0,NA,2018-01-31 00:29:43,FALSE,NA,"958497485516951557",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InezSheble",1,TRUE,FALSE,NA,NA
"407","RT @TheLastRefuge2: 31. Either Priestap is going to be the attempted fall-guy for the entire scheme.

-OR-

Bill Priestap saw the bus comin‚Ä¶",FALSE,0,NA,2018-01-31 00:29:42,FALSE,NA,"958497483235016705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mike2shay",700,TRUE,FALSE,NA,NA
"408","@balleralert Almost missed the bus every morning fooling with the box in middle school Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç",FALSE,0,"balleralert",2018-01-31 00:29:37,FALSE,"958192935157288960","958497463421362176","14204133","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Red_8210",0,FALSE,FALSE,NA,NA
"409","RT @TheLastRefuge2: 30. Priestap's boss, Andrew McCabe has been caught. His subordinate, Peter Strzok, has most certainly been caught.  And‚Ä¶",FALSE,0,NA,2018-01-31 00:29:36,FALSE,NA,"958497458031505408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mike2shay",694,TRUE,FALSE,NA,NA
"410","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:29:35,FALSE,NA,"958497453438746624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NidaArifin",806,TRUE,FALSE,NA,NA
"411","@hankgreen @johngreen Just saw Don‚Äôt Forget to be Awesome flash by on the screen of a bus at my university. Ì†ΩÌ±çÌ†ºÌøª",FALSE,0,"hankgreen",2018-01-31 00:29:34,FALSE,NA,"958497449840005120","61592079","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoseyMorearty",0,FALSE,FALSE,NA,NA
"412","Me sub√≠ al bus de Heredia y vi a 2 personas que estaban en mi generaci√≥n del cole...",FALSE,0,NA,2018-01-31 00:29:31,FALSE,NA,"958497437810913280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Migue18",0,FALSE,FALSE,NA,NA
"413","@TheMickeyWiki They had to remove the double-decker bus after the too many patrons were expecting rides to Canada w‚Ä¶ https://t.co/OH9VV6rN8e",FALSE,0,"TheMickeyWiki",2018-01-31 00:29:28,TRUE,"958491305507786758","958497423361544192","482661849","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","isnkr",0,FALSE,FALSE,NA,NA
"414","√áa m‚Äôest arrive dans le bus y a 6 ans les pervers sont partout c abus√© https://t.co/nNzgcj8paa",FALSE,0,NA,2018-01-31 00:29:26,FALSE,NA,"958497417321738240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nellashady",0,FALSE,FALSE,NA,NA
"415","RT @Whooping_Jane: @turing_police Dear America,

My name is Banu, I am 27. I put my hijab on a stick and someone looked at me while walking‚Ä¶",FALSE,0,NA,2018-01-31 00:29:26,FALSE,NA,"958497416004677632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Buckwhiskey101",9,TRUE,FALSE,NA,NA
"416","@stopthebiscuit High school acquaintance is back in town to perform in a club with his band. After show we chat. Fi‚Ä¶ https://t.co/dxYktjYEzQ",FALSE,1,"stopthebiscuit",2018-01-31 00:29:26,TRUE,"958493646625501184","958497414314274816","89561713","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","retrosuv",0,FALSE,FALSE,NA,NA
"417","A bus on the #METROBus344 NB route is delayed near W Little York/45 N Fwy due to wreck. Need to find another ride?‚Ä¶ https://t.co/guYxfqvGqS",FALSE,0,NA,2018-01-31 00:29:25,TRUE,NA,"958497411890020352",NA,"<a href=""http://www.ridemetro.org"" rel=""nofollow"">Service Alerts</a>","METROHouAlerts",0,FALSE,FALSE,NA,NA
"418","Ah! Eau de MDT

(it's weed. it smells like weed on this bus.)",FALSE,0,NA,2018-01-31 00:29:25,FALSE,NA,"958497411235831808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","augmentalize",0,FALSE,FALSE,NA,NA
"419","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:29:24,FALSE,NA,"958497406810836993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7alizay",18815,TRUE,FALSE,NA,NA
"420","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:29:23,FALSE,NA,"958497404151410688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shuriie18",806,TRUE,FALSE,NA,NA
"421","ATTI: #ML06Gold Bus 156 on Gold VV is at Mountaineer Station:1/30/2018 7:29:17 PM",FALSE,0,NA,2018-01-31 00:29:23,FALSE,NA,"958497403325308928",NA,"<a href=""http://tweetymail.com"" rel=""nofollow"">tweetymail</a>","ML06gold",0,FALSE,FALSE,NA,NA
"422","@atticus_ryan Flying home from SF, the bliss of being trapped in a flying bus saves me from it. Although it might b‚Ä¶ https://t.co/zUQdVDoQby",FALSE,0,"atticus_ryan",2018-01-31 00:29:23,TRUE,"958473777058336769","958497401068638208","1966217762","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RileyAlexisP",0,FALSE,FALSE,NA,NA
"423","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:29:22,FALSE,NA,"958497399063961605",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","eggluvr3",18815,TRUE,FALSE,NA,NA
"424","RT @JackAssVine: when u lean ur head against the bus window https://t.co/JvHNjH8k28",FALSE,0,NA,2018-01-31 00:29:18,FALSE,NA,"958497380722249733",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HomesickDinah",467,TRUE,FALSE,NA,NA
"425","RT @champagne_lassi: Zindagi Biryani ki tarhan hai bus elaichi aur daar cheeni jaise logoun ko side pr lgao aur zindagi enjoy karo.",FALSE,0,NA,2018-01-31 00:29:17,FALSE,NA,"958497378981629954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKhurramJavaid",102,TRUE,FALSE,NA,NA
"426","Lay that bus seat back and take a nap",FALSE,0,NA,2018-01-31 00:29:17,FALSE,NA,"958497377555492865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pvssymarliweed",0,FALSE,FALSE,NA,NA
"427","RT @ffolliet: I'm the Consultant on call today. I gathered the whole team together and reiterated that we work as a team, that mine is the‚Ä¶",FALSE,0,NA,2018-01-31 00:29:16,FALSE,NA,"958497374946512898",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andrewjtagg",229,TRUE,FALSE,NA,NA
"428","@Medyomaldito Sayaw sa tunga sa orchard road while nag stop ang bus or https://t.co/hzkJrWO2Gu kilid sa takashimaya.dare?",FALSE,0,"Medyomaldito",2018-01-31 00:29:16,FALSE,"958246846857584640","958497371582689281","77202153","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0218_jazz",0,FALSE,FALSE,NA,NA
"429","RT @metpoliceuk: Shirley Taylor,70,is #missing-last seen on Philip Lane, #Tottenham at approx 8pm yesterday. May have taken bus to #Edmonto‚Ä¶",FALSE,0,NA,2018-01-31 00:29:16,FALSE,NA,"958497371335340035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marco_Brown",458,TRUE,FALSE,NA,NA
"430","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:29:14,FALSE,NA,"958497363408146432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","najiminie",806,TRUE,FALSE,NA,NA
"431","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:29:13,FALSE,NA,"958497362871070720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ohmytae9597",806,TRUE,FALSE,NA,NA
"432","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:29:13,FALSE,NA,"958497359910133760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sadphantom",806,TRUE,FALSE,NA,NA
"433","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:29:12,FALSE,NA,"958497357401911297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maknaeseagull",806,TRUE,FALSE,NA,NA
"434","RT @tdnusi: „Å≠„Å®„Çâ„ÅºÁè†Èáå@tamari_yu „ÅÆ„ÅÇ„ÇãÂÜ¨„ÅÆ‰∏ÄÊó•ÔºÅÂõûÊñáÊ≥®ÂÖ•„Å∏
‚ÄªÂ∑¶„Åã„Çâ„ÇÇÂè≥„Åã„Çâ„ÇÇË™≠„ÇÅ„Åæ„Åô https://t.co/No6j0jW0Mz",FALSE,0,NA,2018-01-31 00:29:10,FALSE,NA,"958497347880693760",NA,"<a href=""http://yoshika23218.com/"" rel=""nofollow"">twitcle plus</a>","nagato_city_bus",6,TRUE,FALSE,NA,NA
"435","RT @ffolliet: I'm the Consultant on call today. I gathered the whole team together and reiterated that we work as a team, that mine is the‚Ä¶",FALSE,0,NA,2018-01-31 00:29:10,FALSE,NA,"958497347008434177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saspist",229,TRUE,FALSE,NA,NA
"436","@malvarezvargas te va rega√±ar @JoseAMeadeK por andar quej√°ndote de las ciclovias y del @Qro_bus!! Cu√©ntale que por‚Ä¶ https://t.co/uE8Dw1zfOf",FALSE,0,"malvarezvargas",2018-01-31 00:29:09,TRUE,NA,"958497342381998080","17161677","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joscesar",0,FALSE,FALSE,NA,NA
"437","RT @osakadaisuki21: Á∑èÊã¨„Å™„Åó„ÄÅ‰ª£Ë°®ÈÅ∏„Å™„Åó„ÄÅË≤¨‰ªª„Å®„Çâ„Å™„ÅÑ„ÄÅÈ†≠„Åî„Å™„Åó„Å´Êäº„Åï„Åà„Å§„Åë„Çã„ÄÅÂèçÊäó„ÅØË®±„Åï„Å™„ÅÑ„Å£„Å¶„ÅÑ„ÅÜÁÇπ„Åß„ÅØ„ÄÅÁ∂≠Êñ∞„ÇÇ„ÇØ„É™„ÇΩ„ÉÑ„Å´„Å™„Å£„Å¶„Åç„Åü„Çè„Å≠„ÄÇ„Åü„Å†„ÄÅÊ®©Â®Å„Å®„Åã„Ç´„É™„Çπ„ÉûÊÄß„ÅåÊùæ‰∫ï‰∏ÄÈÉé„Å®„ÅÑ„ÅÜ‰∫∫„Å´„ÅØ„Å™„ÅÑ„ÅÆ„Çà„Å≠„ÄÇ https://t.co/rh8fbm3wCl",FALSE,0,NA,2018-01-31 00:29:08,FALSE,NA,"958497341954125824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swallow_bus",1,TRUE,FALSE,NA,NA
"438","@sdleyva Sorry, the cat bus is unmistakably a sestina.",FALSE,0,"sdleyva",2018-01-31 00:29:08,FALSE,"958329899365920768","958497340750483456","372076148","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnthonyWMoll",0,FALSE,FALSE,NA,NA
"439","RT @JackAssVine: when u lean ur head against the bus window https://t.co/JvHNjH8k28",FALSE,0,NA,2018-01-31 00:29:07,FALSE,NA,"958497336338079749",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alejandrax_19",467,TRUE,FALSE,NA,NA
"440","RT @TatsMcGee: https://t.co/UDYeLjNxR4
""A little raggedy-ass car. Two up front and three in the back. I'm in the center. Trailways bus hit‚Ä¶",FALSE,0,NA,2018-01-31 00:29:07,FALSE,NA,"958497334853185536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TatsMcGee",1,TRUE,FALSE,NA,NA
"441","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:29:06,FALSE,NA,"958497333280256000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","likedust1104",806,TRUE,FALSE,NA,NA
"442","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:29:05,FALSE,NA,"958497328155029505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ind1ab",18815,TRUE,FALSE,NA,NA
"443","@Military4Trump @kimberly010960 @realDonaldTrump HE is the one that technically put Mueller into place for their ""i‚Ä¶ https://t.co/rfcLdkZzOf",FALSE,3,"Military4Trump",2018-01-31 00:29:04,TRUE,"958496759755485190","958497324690415618","710646152060919809","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EuropeNextYear",0,FALSE,FALSE,NA,NA
"444","RT @WeNeedEU: Losing 2% of the economy might not sound like much to you.

But it's more than ¬£600m per week.

What was the (inflated) figur‚Ä¶",FALSE,0,NA,2018-01-31 00:29:02,FALSE,NA,"958497312908685312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaughingSmurf",55,TRUE,FALSE,NA,NA
"445","I'll never throw queer teens with abusive and/or u supportive parents under the bus for the ""sake"" of kids whose pa‚Ä¶ https://t.co/DMIAjMrofX",FALSE,0,"CarolineTaymor",2018-01-31 00:29:01,TRUE,"958496861907836929","958497312116011018","399657823","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CarolineTaymor",0,FALSE,FALSE,NA,NA
"446","|91|ÊÄ•Ë°å ‰∏âËè±Êú¨ÁâßÂ∑•Â†¥",FALSE,0,NA,2018-01-31 00:29:01,FALSE,NA,"958497311146962944",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","ykhm_h_bus",0,FALSE,FALSE,NA,NA
"447","On a bus:
Brother: someone from the x files is sitting in front of me!
#TheXFiles https://t.co/gpz2hAP53t",FALSE,0,NA,2018-01-31 00:29:01,FALSE,NA,"958497309242855424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trilliaventuras",0,FALSE,FALSE,NA,NA
"448","RT @DeeperUK: Mhki bagged two assists on his last visit to Swansea from that parked bus you lot love to talk about",FALSE,0,NA,2018-01-31 00:28:59,FALSE,NA,"958497302905348096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zizysidy",262,TRUE,FALSE,NA,NA
"449","RT @Javier88081958: Cuando vas a casa de la tia y alla no te vas a poder masturbar . lo haces en el bus https://t.co/DqY60A9Dt2",FALSE,0,NA,2018-01-31 00:28:58,FALSE,NA,"958497298094452737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leusmathweus",934,TRUE,FALSE,NA,NA
"450","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:56,FALSE,NA,"958497290834010112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barefacedtaetae",806,TRUE,FALSE,NA,NA
"451","RT @handypixel_com: Don't miss the bus - your financial success starts with a professional #logodesign 
 https://t.co/TWxYm1quxJ #design #b‚Ä¶",FALSE,0,NA,2018-01-31 00:28:56,FALSE,NA,"958497288346914817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yasser_Ghanem",1034,TRUE,FALSE,NA,NA
"452","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:28:55,FALSE,NA,"958497286589440000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","King_Jsam",18815,TRUE,FALSE,NA,NA
"453","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:55,FALSE,NA,"958497286509785090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","armysqueens",807,TRUE,FALSE,NA,NA
"454","Tata Motors Variants | Largest Bus Manufacturer | Trucks in India | Tata Motors Limited https://t.co/75ZnAVkiEW",FALSE,0,NA,2018-01-31 00:28:55,FALSE,NA,"958497283275874305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Wheel_Spinners",0,FALSE,FALSE,NA,NA
"455","RT @SwatiJaiHind: What to do? How can Delhi sleep today when 8 month baby has been brutally raped in Capital? Have we become so insensitive‚Ä¶",FALSE,0,NA,2018-01-31 00:28:53,FALSE,NA,"958497278993592320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eviscerate_life",2347,TRUE,FALSE,NA,NA
"456","THIS BUS SMELLS LIKE SHIT SIA",FALSE,0,NA,2018-01-31 00:28:51,FALSE,NA,"958497269967237120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ninxqistinx",0,FALSE,FALSE,NA,NA
"457","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:50,FALSE,NA,"958497264317603842",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Jkmin1310",806,TRUE,FALSE,NA,NA
"458","@myswitchmate @TheWinkApp huh. You guys are throwing wink under the bus, they are throwing you under the bus. Great‚Ä¶ https://t.co/DBQrI7yCUU",FALSE,0,"myswitchmate",2018-01-31 00:28:49,TRUE,"958477946326405120","958497260693807104","2318411748","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RobotDeathSquad",0,FALSE,FALSE,NA,NA
"459","@pnf_phytrade anyone affiliated to either party is...they won't throw the party under the bus..I mean how do you th‚Ä¶ https://t.co/wOtL3cOIIK",FALSE,0,"pnf_phytrade",2018-01-31 00:28:49,TRUE,"958495881854095361","958497259871789056","497517512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RomanJoySays",0,FALSE,FALSE,NA,NA
"460","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:49,FALSE,NA,"958497259330523136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jih0pe_",195868,TRUE,FALSE,NA,NA
"461","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:48,FALSE,NA,"958497257946603521",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LeftIsTheRight",806,TRUE,FALSE,NA,NA
"462","Estoy empezando a creer que nunca me podr√© ir sentada en el bus :'( Ì†ΩÌ≤î",FALSE,0,NA,2018-01-31 00:28:48,FALSE,NA,"958497257216757761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ladyvanessa_1D",0,FALSE,FALSE,NA,NA
"463","@FortniteBR @CDNThe3rd I think if there was 1 bus for each team at different sides and you got more resources the mode would be a lot better",FALSE,0,"FortniteBR",2018-01-31 00:28:48,FALSE,"958484633058009093","958497256294047744","924829078447943680","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","renegade_melon",0,FALSE,FALSE,NA,NA
"464","@andrewperloff Dan threw you under the bus",FALSE,0,"andrewperloff",2018-01-31 00:28:47,FALSE,"958376156872323072","958497250182815745","20270332","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judyburden42",0,FALSE,FALSE,NA,NA
"465","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:28:44,FALSE,NA,"958497238799527936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lixiero",18815,TRUE,FALSE,NA,NA
"466","RT @handypixel_com: Don't miss the bus - your financial success starts with a professional #logodesign 
 https://t.co/TWxYm1quxJ #design #b‚Ä¶",FALSE,0,NA,2018-01-31 00:28:43,FALSE,NA,"958497235179917317",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hd4rkb1u3",1034,TRUE,FALSE,NA,NA
"467","RT @shinde_shilpas: @timesofindia Ye Jhutina Hyenaaa Khan jhut bolne mai toh P.H.D Ki hai..
Such a biggest liar in the World  Wo Hai Hyenaa‚Ä¶",FALSE,0,NA,2018-01-31 00:28:43,FALSE,NA,"958497233929826305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","rajveerkaurmaha",27,TRUE,FALSE,NA,NA
"468","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:43,FALSE,NA,"958497233263001600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martizlle",806,TRUE,FALSE,NA,NA
